SATSUMA(557kg) | State 1 | False | HutongGames.PlayMaker.Actions.AddComponent
BoltPM | Save data 2 | False | HutongGames.PlayMaker.Actions.ArrayListGet
BoltPM | 1 2 | False | 
BoltPM | Stages 2 | False | HutongGames.PlayMaker.Actions.IntCompare
BoltPM | Get scroll 2 | False | HutongGames.PlayMaker.Actions.ArrayListSet
BoltPM | 2 2 | False | 
BoltPM | 3 2 | False | 
BoltPM | 4 2 | False | 
BoltPM | 5 2 | False | 
BoltPM | 6 2 | False | 
BoltPM | 7 2 | False | 
BoltPM | 8 2 | False | HutongGames.PlayMaker.Actions.SetRotation
BoltPM | Unscrew 2 | False | 
BoltPM | Screw 2 | False | 
BoltPM | 0 2 | False | 
BoltPM | Wait 3 | False | 
BoltPM | Wait 4 | False | 
BoltPM | Setup 2 | False | HutongGames.PlayMaker.Actions.Wait
BoltPM | Idle | True | 
BoltPM | State 1 | False | 
BoltPM | State 2 | False | 
BoltPM | Save data 2 | False | HutongGames.PlayMaker.Actions.ArrayListGet
BoltPM | 1 2 | False | 
BoltPM | Stages 2 | False | HutongGames.PlayMaker.Actions.IntCompare
BoltPM | Get scroll 2 | False | HutongGames.PlayMaker.Actions.ArrayListSet
BoltPM | 2 2 | False | 
BoltPM | 3 2 | False | 
BoltPM | 4 2 | False | 
BoltPM | 5 2 | False | 
BoltPM | 6 2 | False | 
BoltPM | 7 2 | False | 
BoltPM | 8 2 | False | HutongGames.PlayMaker.Actions.SetRotation
BoltPM | Unscrew 2 | False | 
BoltPM | Screw 2 | False | 
BoltPM | 0 2 | False | 
BoltPM | Wait 3 | False | 
BoltPM | Wait 4 | False | 
BoltPM | Setup 2 | False | HutongGames.PlayMaker.Actions.Wait
BoltPM | Idle | True | 
BoltPM | State 1 | False | 
BoltPM | State 2 | False | 
roll cage(xxxxx) | Check save | False | HutongGames.PlayMaker.Actions.Exists
roll cage(xxxxx) | Load | False | HutongGames.PlayMaker.Actions.Wait
roll cage(xxxxx) | Save color | False | 
roll cage(xxxxx) | Save | False | 
roll cage(xxxxx) | Set color | False | HutongGames.PlayMaker.Actions.Wait
roll cage(xxxxx) | Paint type | False | HutongGames.PlayMaker.Actions.IntCompare
roll cage(xxxxx) | Idle | True | 
roll cage(xxxxx) | Metallic | False | 
roll cage(xxxxx) | Regular | False | HutongGames.PlayMaker.Actions.SetMaterial
roll cage(xxxxx) | Matte | False | 
roll cage(xxxxx) | Art | False | 
Windshield | Load game | False | HutongGames.PlayMaker.Actions.SendEvent
Windshield | Save game | False | 
Windshield | Basic state | False | HutongGames.PlayMaker.Actions.BoolTest
Windshield | Assemble | False | 
Windshield | Load transform | False | HutongGames.PlayMaker.Actions.LoadTransform
Windshield | Check data | False | HutongGames.PlayMaker.Actions.Exists
Windshield | Break glass | True | HutongGames.PlayMaker.Actions.ActivateGameObject
Windshield | State 1 | False | 
Windshield | Set joint force | False | 
black windows(xxxxx) | Mouse off | True | HutongGames.PlayMaker.Actions.MousePickEvent
black windows(xxxxx) | Mouse over | False | 
black windows(xxxxx) | Remove part | False | 
black windows(xxxxx) | Disable trigger | False | HutongGames.PlayMaker.Actions.ActivateGameObject
car body masse(xxxxx) | Save | False | 
car body masse(xxxxx) | Disable save | True | HutongGames.PlayMaker.Actions.SetProperty
car body masse(xxxxx) | Load | False | HutongGames.PlayMaker.Actions.Wait
car body(xxxxx) | Check save | False | HutongGames.PlayMaker.Actions.Exists
car body(xxxxx) | Load | False | HutongGames.PlayMaker.Actions.Wait
car body(xxxxx) | Save color | False | 
car body(xxxxx) | Save | False | 
car body(xxxxx) | Set color | False | HutongGames.PlayMaker.Actions.Wait
car body(xxxxx) | Paint type | False | HutongGames.PlayMaker.Actions.IntCompare
car body(xxxxx) | Idle | True | HutongGames.PlayMaker.Actions.SetProperty
car body(xxxxx) | Metallic | False | 
car body(xxxxx) | Regular | False | HutongGames.PlayMaker.Actions.SetMaterial
car body(xxxxx) | Matte | False | 
car body(xxxxx) | Art | False | 
trigger_bumper_front | Check for Part collision | True | HutongGames.PlayMaker.Actions.TriggerEvent
trigger_bumper_front | Find correct part | False | 
trigger_bumper_front | Wait for assembly | False | 
trigger_bumper_front | Already installed | False | 
trigger_bumper_front | End | False | 
trigger_bumper_front | Wait | False | 
trigger_bumper_front | Check Assembly | False | HutongGames.PlayMaker.Actions.Wait
trigger_bumper_front | Assemble 2 | False | 
trigger_bumper_front | Set joint | False | 
trigger_bumper_front | Wait 2 | False | 
trigger_bumper_front | Freeze car | False | 
trigger_bumper_front | Unfreeze car | False | 
trigger_window_grille | Check for Part collision | True | HutongGames.PlayMaker.Actions.TriggerEvent
trigger_window_grille | Find correct part | False | 
trigger_window_grille | Wait for assembly | False | 
trigger_window_grille | Assemble | False | 
trigger_window_grille | Already installed | False | 
trigger_window_grille | End | False | 
trigger_window_grille | Wait | False | 
trigger_spoiler | Check for Part collision | True | HutongGames.PlayMaker.Actions.TriggerEvent
trigger_spoiler | Wait for assembly | False | 
trigger_spoiler | Assemble | False | 
trigger_spoiler | End | False | 
trigger_spoiler | Find correct part 2 | False | 
trigger_spoiler | Find correct part 3 | False | 
trigger_spoiler | Wait for assembly 2 | False | 
trigger_spoiler | Assemble 2 | False | 
trigger_spoiler | Wait | False | 
trigger_spoiler | Wait 2 | False | 
trigger_flare_rr | Check for Part collision | True | HutongGames.PlayMaker.Actions.TriggerEvent
trigger_flare_rr | Find correct part | False | 
trigger_flare_rr | Wait for assembly | False | 
trigger_flare_rr | Assemble | False | 
trigger_flare_rr | Already installed | False | 
trigger_flare_rr | End | False | 
trigger_flare_rr | Wait | False | 
trigger_flare_rl | Check for Part collision | True | HutongGames.PlayMaker.Actions.TriggerEvent
trigger_flare_rl | Find correct part | False | 
trigger_flare_rl | Wait for assembly | False | 
trigger_flare_rl | Assemble | False | 
trigger_flare_rl | Already installed | False | 
trigger_flare_rl | End | False | 
trigger_flare_rl | Wait | False | 
bootlid(Clone) | Mouse off | True | HutongGames.PlayMaker.Actions.HasComponent
bootlid(Clone) | Mouse over | False | 
bootlid(Clone) | Remove part | False | 
bootlid(Clone) | Requirements | False | 
bootlid(Clone) | Wait | False | 
bootlid(Clone) | Bolts OFF | False | HutongGames.PlayMaker.Actions.FloatCompare
bootlid(Clone) | Bolts ON | True | HutongGames.PlayMaker.Actions.SetProperty
bootlid(Clone) | Check float | False | HutongGames.PlayMaker.Actions.Exists
bootlid(Clone) | Load float | False | HutongGames.PlayMaker.Actions.LoadFloat
bootlid(Clone) | Save float | False | 
bootlid(Clone) | Check array | False | HutongGames.PlayMaker.Actions.Exists
bootlid(Clone) | Save array | False | 
bootlid(Clone) | Load array | False | HutongGames.PlayMaker.Actions.ArrayListEasyLoad
bootlid(Clone) | Save | False | 
bootlid(Clone) | Check save | False | HutongGames.PlayMaker.Actions.Exists
bootlid(Clone) | Load | False | HutongGames.PlayMaker.Actions.Wait
bootlid(Clone) | Save color | False | 
bootlid(Clone) | Save | False | 
bootlid(Clone) | Set color | False | HutongGames.PlayMaker.Actions.Wait
bootlid(Clone) | Paint type | False | HutongGames.PlayMaker.Actions.IntCompare
bootlid(Clone) | Idle | True | HutongGames.PlayMaker.Actions.SetProperty
bootlid(Clone) | Metallic | False | 
bootlid(Clone) | Regular | False | HutongGames.PlayMaker.Actions.SetMaterial
bootlid(Clone) | Matte | False | 
bootlid(Clone) | Art | False | 
Handles | Mouse off | True | HutongGames.PlayMaker.Actions.MousePickEvent
Handles | Mouse over | False | 
Handles | Open hood | False | 
Handles | Check if open | False | 
Handles | Mouse over 2 | False | 
Handles | Close hood | False | HutongGames.PlayMaker.Actions.SetFloatValue
Handles | State 1 | False | 
Handles | Drop | False | 
BoltPM | Save data 2 | False | HutongGames.PlayMaker.Actions.ArrayListGet
BoltPM | 1 2 | False | 
BoltPM | Stages 2 | False | HutongGames.PlayMaker.Actions.IntCompare
BoltPM | Get scroll 2 | False | HutongGames.PlayMaker.Actions.ArrayListSet
BoltPM | 2 2 | False | 
BoltPM | 3 2 | False | 
BoltPM | 4 2 | False | 
BoltPM | 5 2 | False | 
BoltPM | 6 2 | False | 
BoltPM | 7 2 | False | 
BoltPM | 8 2 | False | 
BoltPM | Unscrew 2 | False | 
BoltPM | Screw 2 | False | 
BoltPM | 0 2 | False | HutongGames.PlayMaker.Actions.SetRotation
BoltPM | Wait 3 | False | 
BoltPM | Wait 4 | False | 
BoltPM | Setup 2 | False | HutongGames.PlayMaker.Actions.Wait
BoltPM | Idle | True | 
BoltPM | State 1 | False | 
BoltPM | State 2 | False | 
BoltPM | Save data 2 | False | HutongGames.PlayMaker.Actions.ArrayListGet
BoltPM | 1 2 | False | 
BoltPM | Stages 2 | False | HutongGames.PlayMaker.Actions.IntCompare
BoltPM | Get scroll 2 | False | HutongGames.PlayMaker.Actions.ArrayListSet
BoltPM | 2 2 | False | 
BoltPM | 3 2 | False | 
BoltPM | 4 2 | False | 
BoltPM | 5 2 | False | 
BoltPM | 6 2 | False | 
BoltPM | 7 2 | False | 
BoltPM | 8 2 | False | 
BoltPM | Unscrew 2 | False | 
BoltPM | Screw 2 | False | 
BoltPM | 0 2 | False | HutongGames.PlayMaker.Actions.SetRotation
BoltPM | Wait 3 | False | 
BoltPM | Wait 4 | False | 
BoltPM | Setup 2 | False | HutongGames.PlayMaker.Actions.Wait
BoltPM | Idle | True | 
BoltPM | State 1 | False | 
BoltPM | State 2 | False | 
BoltPM | Save data 2 | False | HutongGames.PlayMaker.Actions.ArrayListGet
BoltPM | 1 2 | False | 
BoltPM | Stages 2 | False | HutongGames.PlayMaker.Actions.IntCompare
BoltPM | Get scroll 2 | False | HutongGames.PlayMaker.Actions.ArrayListSet
BoltPM | 2 2 | False | 
BoltPM | 3 2 | False | 
BoltPM | 4 2 | False | 
BoltPM | 5 2 | False | 
BoltPM | 6 2 | False | 
BoltPM | 7 2 | False | 
BoltPM | 8 2 | False | 
BoltPM | Unscrew 2 | False | 
BoltPM | Screw 2 | False | 
BoltPM | 0 2 | False | HutongGames.PlayMaker.Actions.SetRotation
BoltPM | Wait 3 | False | 
BoltPM | Wait 4 | False | 
BoltPM | Setup 2 | False | HutongGames.PlayMaker.Actions.Wait
BoltPM | Idle | True | 
BoltPM | State 1 | False | 
BoltPM | State 2 | False | 
BoltPM | Save data 2 | False | HutongGames.PlayMaker.Actions.ArrayListGet
BoltPM | 1 2 | False | 
BoltPM | Stages 2 | False | HutongGames.PlayMaker.Actions.IntCompare
BoltPM | Get scroll 2 | False | HutongGames.PlayMaker.Actions.ArrayListSet
BoltPM | 2 2 | False | 
BoltPM | 3 2 | False | 
BoltPM | 4 2 | False | 
BoltPM | 5 2 | False | 
BoltPM | 6 2 | False | 
BoltPM | 7 2 | False | 
BoltPM | 8 2 | False | 
BoltPM | Unscrew 2 | False | 
BoltPM | Screw 2 | False | 
BoltPM | 0 2 | False | HutongGames.PlayMaker.Actions.SetRotation
BoltPM | Wait 3 | False | 
BoltPM | Wait 4 | False | 
BoltPM | Setup 2 | False | HutongGames.PlayMaker.Actions.Wait
BoltPM | Idle | True | 
BoltPM | State 1 | False | 
BoltPM | State 2 | False | 
rear spoiler2(Clone) | Check save | False | HutongGames.PlayMaker.Actions.Exists
rear spoiler2(Clone) | Load | False | HutongGames.PlayMaker.Actions.Wait
rear spoiler2(Clone) | Save color | False | 
rear spoiler2(Clone) | Save | False | 
rear spoiler2(Clone) | Set color | False | HutongGames.PlayMaker.Actions.Wait
rear spoiler2(Clone) | Paint type | False | HutongGames.PlayMaker.Actions.IntCompare
rear spoiler2(Clone) | Idle | True | 
rear spoiler2(Clone) | Metallic | False | 
rear spoiler2(Clone) | Regular | False | HutongGames.PlayMaker.Actions.SetMaterial
rear spoiler2(Clone) | Matte | False | 
